Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66124,2010,2,18,25.7,1,Y
IDCJAC0010,66124,2010,2,19,25,1,Y
IDCJAC0010,66124,2010,2,20,29.9,1,Y
IDCJAC0010,66124,2010,2,21,35,1,Y
IDCJAC0010,66124,2010,2,22,37,1,Y
IDCJAC0010,66124,2010,2,23,29.7,1,Y
IDCJAC0010,66124,2010,2,24,24.2,1,Y
IDCJAC0010,66124,2010,2,25,25.4,1,Y
IDCJAC0010,66124,2010,2,26,25,1,Y
IDCJAC0010,66124,2010,2,27,31.4,1,Y
IDCJAC0010,66124,2010,2,28,27.9,1,Y
IDCJAC0010,66124,2010,3,1,19.8,1,Y
IDCJAC0010,66124,2010,3,2,21.6,1,Y
IDCJAC0010,66124,2010,3,3,25.2,1,Y
IDCJAC0010,66124,2010,3,4,25.8,1,Y
IDCJAC0010,66124,2010,3,5,25,1,Y
IDCJAC0010,66124,2010,3,6,29.8,1,Y
IDCJAC0010,66124,2010,3,7,27.8,1,Y
IDCJAC0010,66124,2010,3,8,31.2,1,Y
IDCJAC0010,66124,2010,3,9,30.3,1,Y
IDCJAC0010,66124,2010,3,10,21.7,1,Y
IDCJAC0010,66124,2010,3,11,23.2,1,Y
IDCJAC0010,66124,2010,3,12,23.5,1,Y
IDCJAC0010,66124,2010,3,13,23.2,1,Y
IDCJAC0010,66124,2010,3,14,24.4,1,Y
IDCJAC0010,66124,2010,3,15,26.7,1,Y
IDCJAC0010,66124,2010,3,16,27.2,1,Y
IDCJAC0010,66124,2010,3,17,28.5,1,Y
IDCJAC0010,66124,2010,3,18,28.7,1,Y
IDCJAC0010,66124,2010,3,19,29.8,1,Y
IDCJAC0010,66124,2010,3,20,33.3,1,Y
IDCJAC0010,66124,2010,3,21,35.2,1,Y
IDCJAC0010,66124,2010,3,22,25.3,1,Y
IDCJAC0010,66124,2010,3,23,30.2,1,Y
IDCJAC0010,66124,2010,3,24,26.4,1,Y
IDCJAC0010,66124,2010,3,25,29.4,1,Y
IDCJAC0010,66124,2010,3,26,33.8,1,Y
IDCJAC0010,66124,2010,3,27,27.8,1,Y
IDCJAC0010,66124,2010,3,28,30.5,1,Y
IDCJAC0010,66124,2010,3,29,27,1,Y
IDCJAC0010,66124,2010,3,30,21.7,1,Y
IDCJAC0010,66124,2010,3,31,22.6,1,Y
IDCJAC0010,66124,2010,4,1,26.3,1,Y
IDCJAC0010,66124,2010,4,2,24,1,Y
IDCJAC0010,66124,2010,4,3,23.2,1,Y
IDCJAC0010,66124,2010,4,4,22.4,1,Y
IDCJAC0010,66124,2010,4,5,21.3,1,Y
IDCJAC0010,66124,2010,4,6,23.9,1,Y
IDCJAC0010,66124,2010,4,7,24.8,1,Y
IDCJAC0010,66124,2010,4,8,28.2,1,Y
IDCJAC0010,66124,2010,4,9,24.5,1,Y
IDCJAC0010,66124,2010,4,10,28,1,Y
IDCJAC0010,66124,2010,4,11,27.5,1,Y
IDCJAC0010,66124,2010,4,12,24.2,1,Y
IDCJAC0010,66124,2010,4,13,21.4,1,Y
IDCJAC0010,66124,2010,4,14,26.2,1,Y
IDCJAC0010,66124,2010,4,15,25.2,1,Y
IDCJAC0010,66124,2010,4,16,22.4,1,Y
IDCJAC0010,66124,2010,4,17,24.7,1,Y
IDCJAC0010,66124,2010,4,18,25.8,1,Y
IDCJAC0010,66124,2010,4,19,25.2,1,Y
IDCJAC0010,66124,2010,4,20,25.5,1,Y
IDCJAC0010,66124,2010,4,21,26.8,1,Y
IDCJAC0010,66124,2010,4,22,30,1,Y
IDCJAC0010,66124,2010,4,23,29.8,1,Y
IDCJAC0010,66124,2010,4,24,28.1,1,Y
IDCJAC0010,66124,2010,4,25,22.5,1,Y
IDCJAC0010,66124,2010,4,26,20.9,1,Y
IDCJAC0010,66124,2010,4,27,19.6,1,Y
IDCJAC0010,66124,2010,4,28,24.6,1,Y
IDCJAC0010,66124,2010,4,29,24.6,1,Y
IDCJAC0010,66124,2010,4,30,19.2,1,Y
IDCJAC0010,66124,2010,5,1,22.7,1,Y
IDCJAC0010,66124,2010,5,2,26,1,Y
IDCJAC0010,66124,2010,5,3,23.8,1,Y
IDCJAC0010,66124,2010,5,4,25.2,1,Y
IDCJAC0010,66124,2010,5,5,20.2,1,Y
IDCJAC0010,66124,2010,5,6,21,1,Y
IDCJAC0010,66124,2010,5,7,22.6,1,Y
IDCJAC0010,66124,2010,5,8,23.5,1,Y
IDCJAC0010,66124,2010,5,9,24.6,1,Y
IDCJAC0010,66124,2010,5,10,24.6,1,Y
IDCJAC0010,66124,2010,5,11,26.5,1,Y
IDCJAC0010,66124,2010,5,12,18.8,1,Y
IDCJAC0010,66124,2010,5,13,21.2,1,Y
IDCJAC0010,66124,2010,5,14,20.7,1,Y
IDCJAC0010,66124,2010,5,15,21.9,1,Y
IDCJAC0010,66124,2010,5,16,21.4,1,Y
IDCJAC0010,66124,2010,5,17,17,1,Y
IDCJAC0010,66124,2010,5,18,17.2,1,Y
IDCJAC0010,66124,2010,5,19,19.8,1,Y
IDCJAC0010,66124,2010,5,20,20.5,1,Y
IDCJAC0010,66124,2010,5,21,20.2,1,Y
IDCJAC0010,66124,2010,5,22,18.6,1,Y
IDCJAC0010,66124,2010,5,23,15.7,1,Y
IDCJAC0010,66124,2010,5,24,18.2,1,Y
IDCJAC0010,66124,2010,5,25,16.2,1,Y
IDCJAC0010,66124,2010,5,26,16.4,1,Y
IDCJAC0010,66124,2010,5,27,18.2,1,Y
IDCJAC0010,66124,2010,5,28,20.3,1,Y
IDCJAC0010,66124,2010,5,29,16.5,1,Y
IDCJAC0010,66124,2010,5,30,19.2,1,Y
IDCJAC0010,66124,2010,5,31,19,1,Y
IDCJAC0010,66124,2010,6,1,19.6,1,Y
IDCJAC0010,66124,2010,6,2,19.7,1,Y
IDCJAC0010,66124,2010,6,3,18.8,1,Y
IDCJAC0010,66124,2010,6,4,16.2,1,Y
IDCJAC0010,66124,2010,6,5,20.2,1,Y
IDCJAC0010,66124,2010,6,6,18.1,1,Y
IDCJAC0010,66124,2010,6,7,16.6,1,Y
IDCJAC0010,66124,2010,6,8,18.2,1,Y
IDCJAC0010,66124,2010,6,9,16.5,1,Y
IDCJAC0010,66124,2010,6,10,16.2,1,Y
IDCJAC0010,66124,2010,6,11,17.6,1,Y
IDCJAC0010,66124,2010,6,12,16.7,1,Y
IDCJAC0010,66124,2010,6,13,17.9,1,Y
IDCJAC0010,66124,2010,6,14,18.3,1,Y
IDCJAC0010,66124,2010,6,15,19.6,1,Y
IDCJAC0010,66124,2010,6,16,19.8,1,Y
IDCJAC0010,66124,2010,6,17,17.4,1,Y
IDCJAC0010,66124,2010,6,18,18,1,Y
IDCJAC0010,66124,2010,6,19,19.4,1,Y
IDCJAC0010,66124,2010,6,20,19.8,1,Y
IDCJAC0010,66124,2010,6,21,17.6,1,Y
IDCJAC0010,66124,2010,6,22,17.3,1,Y
IDCJAC0010,66124,2010,6,23,16.2,1,Y
IDCJAC0010,66124,2010,6,24,18.3,1,Y
IDCJAC0010,66124,2010,6,25,19,1,Y
IDCJAC0010,66124,2010,6,26,19.2,1,Y
IDCJAC0010,66124,2010,6,27,15,1,Y
IDCJAC0010,66124,2010,6,28,15.5,1,Y
IDCJAC0010,66124,2010,6,29,14.6,1,Y
IDCJAC0010,66124,2010,6,30,15.7,1,Y
IDCJAC0010,66124,2010,7,1,16.6,1,Y
IDCJAC0010,66124,2010,7,2,11.8,1,Y
IDCJAC0010,66124,2010,7,3,15.3,1,Y
IDCJAC0010,66124,2010,7,4,18.4,1,Y
IDCJAC0010,66124,2010,7,5,13.5,1,Y
IDCJAC0010,66124,2010,7,6,17.3,1,Y
IDCJAC0010,66124,2010,7,7,16.1,1,Y
IDCJAC0010,66124,2010,7,8,15.5,1,Y
IDCJAC0010,66124,2010,7,9,16.9,1,Y
IDCJAC0010,66124,2010,7,10,17.6,1,Y
IDCJAC0010,66124,2010,7,11,18.7,1,Y
IDCJAC0010,66124,2010,7,12,16.2,1,Y
IDCJAC0010,66124,2010,7,13,18.7,1,Y
IDCJAC0010,66124,2010,7,14,18.7,1,Y
IDCJAC0010,66124,2010,7,15,17.2,1,Y
IDCJAC0010,66124,2010,7,16,17.5,1,Y
IDCJAC0010,66124,2010,7,17,18.2,1,Y
IDCJAC0010,66124,2010,7,18,19.7,1,Y
IDCJAC0010,66124,2010,7,19,16.8,1,Y
IDCJAC0010,66124,2010,7,20,17.3,1,Y
IDCJAC0010,66124,2010,7,21,15.2,1,Y
IDCJAC0010,66124,2010,7,22,15.3,1,Y
IDCJAC0010,66124,2010,7,23,18.3,1,Y
IDCJAC0010,66124,2010,7,24,17.7,1,Y
IDCJAC0010,66124,2010,7,25,17.5,1,Y
IDCJAC0010,66124,2010,7,26,16.5,1,Y
IDCJAC0010,66124,2010,7,27,16.7,1,Y
IDCJAC0010,66124,2010,7,28,14.5,1,Y
IDCJAC0010,66124,2010,7,29,16.1,1,Y
IDCJAC0010,66124,2010,7,30,21.1,1,Y
IDCJAC0010,66124,2010,7,31,20.5,1,Y
IDCJAC0010,66124,2010,8,1,20.9,1,Y
IDCJAC0010,66124,2010,8,2,16.2,1,Y
IDCJAC0010,66124,2010,8,3,17.7,1,Y
IDCJAC0010,66124,2010,8,4,18.6,1,Y
IDCJAC0010,66124,2010,8,5,16.8,1,Y
IDCJAC0010,66124,2010,8,6,17,1,Y
IDCJAC0010,66124,2010,8,7,16.5,1,Y
IDCJAC0010,66124,2010,8,8,17.9,1,Y
IDCJAC0010,66124,2010,8,9,18.8,1,Y
IDCJAC0010,66124,2010,8,10,13.4,1,Y
IDCJAC0010,66124,2010,8,11,17.7,1,Y
IDCJAC0010,66124,2010,8,12,17.2,1,Y
IDCJAC0010,66124,2010,8,13,19.4,1,Y
IDCJAC0010,66124,2010,8,14,21.2,1,Y
IDCJAC0010,66124,2010,8,15,20,1,Y
IDCJAC0010,66124,2010,8,16,19.2,1,Y
IDCJAC0010,66124,2010,8,17,18.2,1,Y
IDCJAC0010,66124,2010,8,18,20.1,1,Y
IDCJAC0010,66124,2010,8,19,24.6,1,Y
IDCJAC0010,66124,2010,8,20,19,1,Y
IDCJAC0010,66124,2010,8,21,17,1,Y
IDCJAC0010,66124,2010,8,22,18.3,1,Y
IDCJAC0010,66124,2010,8,23,14.7,1,Y
IDCJAC0010,66124,2010,8,24,19.7,1,Y
IDCJAC0010,66124,2010,8,25,17.2,1,Y
IDCJAC0010,66124,2010,8,26,17.2,1,Y
IDCJAC0010,66124,2010,8,27,18.4,1,Y
IDCJAC0010,66124,2010,8,28,17.4,1,Y
IDCJAC0010,66124,2010,8,29,18.5,1,Y
IDCJAC0010,66124,2010,8,30,19,1,Y
IDCJAC0010,66124,2010,8,31,22.6,1,Y
IDCJAC0010,66124,2010,9,1,25.2,1,Y
IDCJAC0010,66124,2010,9,2,18,1,Y
IDCJAC0010,66124,2010,9,3,16.3,1,Y
IDCJAC0010,66124,2010,9,4,20.5,1,Y
IDCJAC0010,66124,2010,9,5,21,1,Y
IDCJAC0010,66124,2010,9,6,20.8,1,Y
IDCJAC0010,66124,2010,9,7,17.8,1,Y
IDCJAC0010,66124,2010,9,8,19,1,Y
IDCJAC0010,66124,2010,9,9,18.5,1,Y
IDCJAC0010,66124,2010,9,10,24.1,1,Y
IDCJAC0010,66124,2010,9,11,21.4,1,Y
IDCJAC0010,66124,2010,9,12,20.9,1,Y
IDCJAC0010,66124,2010,9,13,24.2,1,Y
IDCJAC0010,66124,2010,9,14,18.3,1,Y
IDCJAC0010,66124,2010,9,15,23.2,1,Y
IDCJAC0010,66124,2010,9,16,21.1,1,Y
IDCJAC0010,66124,2010,9,17,19.6,1,Y
IDCJAC0010,66124,2010,9,18,23.2,1,Y
IDCJAC0010,66124,2010,9,19,19.9,1,Y
IDCJAC0010,66124,2010,9,20,20.6,1,Y
IDCJAC0010,66124,2010,9,21,24,1,Y
IDCJAC0010,66124,2010,9,22,22.3,1,Y
IDCJAC0010,66124,2010,9,23,19.4,1,Y
IDCJAC0010,66124,2010,9,24,26.6,1,Y
IDCJAC0010,66124,2010,9,25,26.9,1,Y
IDCJAC0010,66124,2010,9,26,24.8,1,Y
IDCJAC0010,66124,2010,9,27,27.8,1,Y
IDCJAC0010,66124,2010,9,28,26.5,1,Y
IDCJAC0010,66124,2010,9,29,18.6,1,Y
IDCJAC0010,66124,2010,9,30,19.5,1,Y
IDCJAC0010,66124,2010,10,1,18.2,1,Y
IDCJAC0010,66124,2010,10,2,19,1,Y
IDCJAC0010,66124,2010,10,3,19.9,1,Y
IDCJAC0010,66124,2010,10,4,21,1,Y
IDCJAC0010,66124,2010,10,5,24,1,Y
IDCJAC0010,66124,2010,10,6,22,1,Y
IDCJAC0010,66124,2010,10,7,22.4,1,Y
IDCJAC0010,66124,2010,10,8,21.1,1,Y
IDCJAC0010,66124,2010,10,9,17.9,1,Y
IDCJAC0010,66124,2010,10,10,20.9,1,Y
IDCJAC0010,66124,2010,10,11,21.6,1,Y
IDCJAC0010,66124,2010,10,12,23,1,Y
IDCJAC0010,66124,2010,10,13,26.6,1,Y
IDCJAC0010,66124,2010,10,14,27.8,1,Y
IDCJAC0010,66124,2010,10,15,24.6,1,Y
IDCJAC0010,66124,2010,10,16,16.5,1,Y
IDCJAC0010,66124,2010,10,17,23.3,1,Y
IDCJAC0010,66124,2010,10,18,25.1,1,Y
IDCJAC0010,66124,2010,10,19,17.4,1,Y
IDCJAC0010,66124,2010,10,20,22,1,Y
IDCJAC0010,66124,2010,10,21,23.8,1,Y
IDCJAC0010,66124,2010,10,22,27,1,Y
IDCJAC0010,66124,2010,10,23,29.9,1,Y
IDCJAC0010,66124,2010,10,24,15.6,1,Y
IDCJAC0010,66124,2010,10,25,19.4,1,Y
IDCJAC0010,66124,2010,10,26,28.4,1,Y
IDCJAC0010,66124,2010,10,27,23.7,1,Y
IDCJAC0010,66124,2010,10,28,20.4,1,Y
IDCJAC0010,66124,2010,10,29,20.8,1,Y
IDCJAC0010,66124,2010,10,30,29.3,1,Y
IDCJAC0010,66124,2010,10,31,30,1,Y
IDCJAC0010,66124,2010,11,1,19.9,1,Y
IDCJAC0010,66124,2010,11,2,18.9,1,Y
IDCJAC0010,66124,2010,11,3,24.2,1,Y
IDCJAC0010,66124,2010,11,4,18.2,1,Y
IDCJAC0010,66124,2010,11,5,18.3,1,Y
IDCJAC0010,66124,2010,11,6,18,1,Y
IDCJAC0010,66124,2010,11,7,23,1,Y
IDCJAC0010,66124,2010,11,8,30.7,1,Y
IDCJAC0010,66124,2010,11,9,24.5,1,Y
IDCJAC0010,66124,2010,11,10,30.2,1,Y
IDCJAC0010,66124,2010,11,11,29,1,Y
IDCJAC0010,66124,2010,11,12,30.9,1,Y
IDCJAC0010,66124,2010,11,13,33.4,1,Y
IDCJAC0010,66124,2010,11,14,33,1,Y
IDCJAC0010,66124,2010,11,15,23.3,1,Y
IDCJAC0010,66124,2010,11,16,23.6,1,Y
IDCJAC0010,66124,2010,11,17,21.2,1,Y
IDCJAC0010,66124,2010,11,18,25,1,Y
IDCJAC0010,66124,2010,11,19,18.8,1,Y
IDCJAC0010,66124,2010,11,20,22.7,1,Y
IDCJAC0010,66124,2010,11,21,24.8,1,Y
IDCJAC0010,66124,2010,11,22,25.9,1,Y
IDCJAC0010,66124,2010,11,23,26,1,Y
IDCJAC0010,66124,2010,11,24,27.8,1,Y
IDCJAC0010,66124,2010,11,25,30.6,1,Y
IDCJAC0010,66124,2010,11,26,30.9,1,Y
IDCJAC0010,66124,2010,11,27,29,1,Y
IDCJAC0010,66124,2010,11,28,25.2,1,Y
IDCJAC0010,66124,2010,11,29,20.1,1,Y
IDCJAC0010,66124,2010,11,30,21.6,1,Y
IDCJAC0010,66124,2010,12,1,21.6,1,Y
IDCJAC0010,66124,2010,12,2,24.6,1,Y
IDCJAC0010,66124,2010,12,3,26.9,1,Y
IDCJAC0010,66124,2010,12,4,25.4,1,Y
IDCJAC0010,66124,2010,12,5,26.2,1,Y
IDCJAC0010,66124,2010,12,6,26.6,1,Y
IDCJAC0010,66124,2010,12,7,27.2,1,Y
IDCJAC0010,66124,2010,12,8,29.7,1,Y
IDCJAC0010,66124,2010,12,9,31.5,1,Y
IDCJAC0010,66124,2010,12,10,29.9,1,Y
IDCJAC0010,66124,2010,12,11,31.4,1,Y
IDCJAC0010,66124,2010,12,12,31.3,1,Y
IDCJAC0010,66124,2010,12,13,26.3,1,Y
IDCJAC0010,66124,2010,12,14,26.3,1,Y
IDCJAC0010,66124,2010,12,15,29.5,1,Y
IDCJAC0010,66124,2010,12,16,27.3,1,Y
IDCJAC0010,66124,2010,12,17,26.1,1,Y
IDCJAC0010,66124,2010,12,18,25,1,Y
IDCJAC0010,66124,2010,12,19,26.7,1,Y
IDCJAC0010,66124,2010,12,20,22.8,1,Y
IDCJAC0010,66124,2010,12,21,27.8,1,Y
IDCJAC0010,66124,2010,12,22,25,1,Y
IDCJAC0010,66124,2010,12,23,32,1,Y
IDCJAC0010,66124,2010,12,24,23.1,1,Y
IDCJAC0010,66124,2010,12,25,30.9,1,Y
IDCJAC0010,66124,2010,12,26,30.4,1,Y
IDCJAC0010,66124,2010,12,27,18.9,1,Y
IDCJAC0010,66124,2010,12,28,21.2,1,Y
IDCJAC0010,66124,2010,12,29,27.9,1,Y
IDCJAC0010,66124,2010,12,30,28.7,1,Y
IDCJAC0010,66124,2010,12,31,32.2,1,Y
IDCJAC0010,66124,2011,1,1,37,1,Y
IDCJAC0010,66124,2011,1,2,28.9,1,Y
IDCJAC0010,66124,2011,1,3,21,1,Y
IDCJAC0010,66124,2011,1,4,21.5,1,Y
IDCJAC0010,66124,2011,1,5,25.3,1,Y
IDCJAC0010,66124,2011,1,6,25.8,1,Y
IDCJAC0010,66124,2011,1,7,27.1,1,Y
IDCJAC0010,66124,2011,1,8,28,1,Y
IDCJAC0010,66124,2011,1,9,28.2,1,Y
IDCJAC0010,66124,2011,1,10,26.2,1,Y
IDCJAC0010,66124,2011,1,11,26,1,Y
IDCJAC0010,66124,2011,1,12,29,1,Y
IDCJAC0010,66124,2011,1,13,28.2,1,Y
IDCJAC0010,66124,2011,1,14,29.6,1,Y
IDCJAC0010,66124,2011,1,15,30.7,1,Y
IDCJAC0010,66124,2011,1,16,29.6,1,Y
IDCJAC0010,66124,2011,1,17,32.5,1,Y
IDCJAC0010,66124,2011,1,18,25.7,1,Y
IDCJAC0010,66124,2011,1,19,25.7,1,Y
IDCJAC0010,66124,2011,1,20,28,1,Y
IDCJAC0010,66124,2011,1,21,30.2,1,Y
IDCJAC0010,66124,2011,1,22,29.7,1,Y
IDCJAC0010,66124,2011,1,23,30.9,1,Y
IDCJAC0010,66124,2011,1,24,34.8,1,Y
IDCJAC0010,66124,2011,1,25,32.8,1,Y
IDCJAC0010,66124,2011,1,26,35,1,Y
IDCJAC0010,66124,2011,1,27,32,1,Y
IDCJAC0010,66124,2011,1,28,25.8,1,Y
IDCJAC0010,66124,2011,1,29,26,1,Y
IDCJAC0010,66124,2011,1,30,34.2,1,Y
IDCJAC0010,66124,2011,1,31,38.3,1,Y
IDCJAC0010,66124,2011,2,1,41,1,Y
IDCJAC0010,66124,2011,2,2,35,1,Y
IDCJAC0010,66124,2011,2,3,38,1,Y
IDCJAC0010,66124,2011,2,4,35.3,1,Y
IDCJAC0010,66124,2011,2,5,40.6,1,Y
IDCJAC0010,66124,2011,2,6,33.9,1,Y
IDCJAC0010,66124,2011,2,7,23,1,Y
IDCJAC0010,66124,2011,2,8,26.9,1,Y
IDCJAC0010,66124,2011,2,9,25.7,1,Y
IDCJAC0010,66124,2011,2,10,27.8,1,Y
IDCJAC0010,66124,2011,2,11,37.2,1,Y
IDCJAC0010,66124,2011,2,12,23.3,1,Y
IDCJAC0010,66124,2011,2,13,22.9,1,Y
IDCJAC0010,66124,2011,2,14,22.5,1,Y
IDCJAC0010,66124,2011,2,15,25.7,1,Y
IDCJAC0010,66124,2011,2,16,27.3,1,Y
IDCJAC0010,66124,2011,2,17,32.8,1,Y
IDCJAC0010,66124,2011,2,18,28.1,1,Y
IDCJAC0010,66124,2011,2,19,37.8,1,Y
IDCJAC0010,66124,2011,2,20,35.7,1,Y
IDCJAC0010,66124,2011,2,21,26.5,1,Y
IDCJAC0010,66124,2011,2,22,21.8,1,Y
IDCJAC0010,66124,2011,2,23,26,1,Y
IDCJAC0010,66124,2011,2,24,29,1,Y
IDCJAC0010,66124,2011,2,25,28.9,1,Y
IDCJAC0010,66124,2011,2,26,31.4,1,Y
IDCJAC0010,66124,2011,2,27,30,1,Y
IDCJAC0010,66124,2011,2,28,29.3,1,Y
IDCJAC0010,66124,2011,3,1,33.5,1,Y
IDCJAC0010,66124,2011,3,2,22,1,Y
IDCJAC0010,66124,2011,3,3,31.5,1,Y
IDCJAC0010,66124,2011,3,4,30.2,1,Y
IDCJAC0010,66124,2011,3,5,21,1,Y
IDCJAC0010,66124,2011,3,6,22.2,1,Y
IDCJAC0010,66124,2011,3,7,25.3,1,Y
IDCJAC0010,66124,2011,3,8,30.5,1,Y
IDCJAC0010,66124,2011,3,9,31.8,1,Y
IDCJAC0010,66124,2011,3,10,29.7,1,Y
IDCJAC0010,66124,2011,3,11,25.9,1,Y
IDCJAC0010,66124,2011,3,12,30.1,1,Y
IDCJAC0010,66124,2011,3,13,32,1,Y
IDCJAC0010,66124,2011,3,14,28.3,1,Y
IDCJAC0010,66124,2011,3,15,26,1,Y
IDCJAC0010,66124,2011,3,16,28.5,1,Y
IDCJAC0010,66124,2011,3,17,26.2,1,Y
IDCJAC0010,66124,2011,3,18,24,1,Y
IDCJAC0010,66124,2011,3,19,23.8,1,Y
IDCJAC0010,66124,2011,3,20,23.7,1,Y
IDCJAC0010,66124,2011,3,21,25.3,1,Y
IDCJAC0010,66124,2011,3,22,30.8,1,Y
IDCJAC0010,66124,2011,3,23,30.7,1,Y
IDCJAC0010,66124,2011,3,24,26.8,1,Y
IDCJAC0010,66124,2011,3,25,26.8,1,Y
IDCJAC0010,66124,2011,3,26,21,1,Y
IDCJAC0010,66124,2011,3,27,21.5,1,Y
IDCJAC0010,66124,2011,3,28,23.4,1,Y
IDCJAC0010,66124,2011,3,29,26.3,1,Y
IDCJAC0010,66124,2011,3,30,30,1,Y
IDCJAC0010,66124,2011,3,31,20.6,1,Y
IDCJAC0010,66124,2011,4,1,24,1,Y
IDCJAC0010,66124,2011,4,2,22.3,1,Y
IDCJAC0010,66124,2011,4,3,25.2,1,Y
IDCJAC0010,66124,2011,4,4,23,1,Y
IDCJAC0010,66124,2011,4,5,20.4,1,Y
IDCJAC0010,66124,2011,4,6,21.7,1,Y
IDCJAC0010,66124,2011,4,7,23,1,Y
IDCJAC0010,66124,2011,4,8,23.2,1,Y
IDCJAC0010,66124,2011,4,9,26.8,1,Y
IDCJAC0010,66124,2011,4,10,27.6,1,Y
IDCJAC0010,66124,2011,4,11,22.2,1,Y
IDCJAC0010,66124,2011,4,12,21.5,1,Y
IDCJAC0010,66124,2011,4,13,24.1,1,Y
IDCJAC0010,66124,2011,4,14,24.2,1,Y
IDCJAC0010,66124,2011,4,15,22.1,1,Y
IDCJAC0010,66124,2011,4,16,16.8,1,Y
IDCJAC0010,66124,2011,4,17,21.5,1,Y
IDCJAC0010,66124,2011,4,18,23.2,1,Y
IDCJAC0010,66124,2011,4,19,24.2,1,Y
IDCJAC0010,66124,2011,4,20,20.2,1,Y
IDCJAC0010,66124,2011,4,21,25.9,1,Y
IDCJAC0010,66124,2011,4,22,25.6,1,Y
IDCJAC0010,66124,2011,4,23,17.2,1,Y
IDCJAC0010,66124,2011,4,24,23.1,1,Y
IDCJAC0010,66124,2011,4,25,18,1,Y
IDCJAC0010,66124,2011,4,26,20.7,1,Y
IDCJAC0010,66124,2011,4,27,18.7,1,Y
IDCJAC0010,66124,2011,4,28,19,1,Y
IDCJAC0010,66124,2011,4,29,19.5,1,Y
IDCJAC0010,66124,2011,4,30,21.2,1,Y
IDCJAC0010,66124,2011,5,1,22.7,1,Y
IDCJAC0010,66124,2011,5,2,17.8,1,Y
IDCJAC0010,66124,2011,5,3,18.3,1,Y
IDCJAC0010,66124,2011,5,4,21.3,1,Y
IDCJAC0010,66124,2011,5,5,18.8,1,Y
IDCJAC0010,66124,2011,5,6,19.5,1,Y
IDCJAC0010,66124,2011,5,7,20.5,1,Y
IDCJAC0010,66124,2011,5,8,21.2,1,Y
IDCJAC0010,66124,2011,5,9,18.3,1,Y
IDCJAC0010,66124,2011,5,10,18.5,1,Y
IDCJAC0010,66124,2011,5,11,16.1,1,Y
IDCJAC0010,66124,2011,5,12,16.7,1,Y
IDCJAC0010,66124,2011,5,13,20.2,1,Y
IDCJAC0010,66124,2011,5,14,17,1,Y
IDCJAC0010,66124,2011,5,15,18.7,1,Y
IDCJAC0010,66124,2011,5,16,20,1,Y
IDCJAC0010,66124,2011,5,17,19.7,1,Y
IDCJAC0010,66124,2011,5,18,20.9,1,Y
IDCJAC0010,66124,2011,5,19,21.1,1,Y
IDCJAC0010,66124,2011,5,20,21.7,1,Y
IDCJAC0010,66124,2011,5,21,24.5,1,Y
IDCJAC0010,66124,2011,5,22,23,1,Y
IDCJAC0010,66124,2011,5,23,22.6,1,Y
IDCJAC0010,66124,2011,5,24,18.4,1,Y
IDCJAC0010,66124,2011,5,25,15.3,1,Y
IDCJAC0010,66124,2011,5,26,19.5,1,Y
IDCJAC0010,66124,2011,5,27,18.1,1,Y
IDCJAC0010,66124,2011,5,28,18.7,1,Y
IDCJAC0010,66124,2011,5,29,17.3,1,Y
IDCJAC0010,66124,2011,5,30,15.7,1,Y
IDCJAC0010,66124,2011,5,31,19.1,1,Y
IDCJAC0010,66124,2011,6,1,19.1,1,Y
IDCJAC0010,66124,2011,6,2,20,1,Y
IDCJAC0010,66124,2011,6,3,19.5,1,Y
IDCJAC0010,66124,2011,6,4,19.2,1,Y
IDCJAC0010,66124,2011,6,5,17.8,1,Y
IDCJAC0010,66124,2011,6,6,17.4,1,Y
IDCJAC0010,66124,2011,6,7,15,1,Y
IDCJAC0010,66124,2011,6,8,14.4,1,Y
IDCJAC0010,66124,2011,6,9,16.8,1,Y
IDCJAC0010,66124,2011,6,10,16,1,Y
IDCJAC0010,66124,2011,6,11,15.5,1,Y
IDCJAC0010,66124,2011,6,12,15.4,1,Y
IDCJAC0010,66124,2011,6,13,15.8,1,Y
IDCJAC0010,66124,2011,6,14,16.2,1,Y
IDCJAC0010,66124,2011,6,15,17,1,Y
IDCJAC0010,66124,2011,6,16,16.7,1,Y
IDCJAC0010,66124,2011,6,17,18,1,Y
IDCJAC0010,66124,2011,6,18,17.7,1,Y
IDCJAC0010,66124,2011,6,19,18.2,1,Y
IDCJAC0010,66124,2011,6,20,19.4,1,Y
IDCJAC0010,66124,2011,6,21,20.7,1,Y
IDCJAC0010,66124,2011,6,22,16.3,1,Y
IDCJAC0010,66124,2011,6,23,19.7,1,Y
IDCJAC0010,66124,2011,6,24,18.2,1,Y
IDCJAC0010,66124,2011,6,25,19.2,1,Y
IDCJAC0010,66124,2011,6,26,20.3,1,Y
IDCJAC0010,66124,2011,6,27,19.2,1,Y
IDCJAC0010,66124,2011,6,28,16.4,1,Y
IDCJAC0010,66124,2011,6,29,16.9,1,Y
IDCJAC0010,66124,2011,6,30,16,1,Y
IDCJAC0010,66124,2011,7,1,16.5,1,Y
IDCJAC0010,66124,2011,7,2,17.8,1,Y
IDCJAC0010,66124,2011,7,3,19.5,1,Y
IDCJAC0010,66124,2011,7,4,20,1,Y
IDCJAC0010,66124,2011,7,5,16.5,1,Y
